Intersection,City,State,Latitude,Longitude,District,County,AnnualEst,logAnnualEst,PopH,WalkComH,HseHldH,WalkComPctH,PopQ,WalkComQ,HseHldQ,WalkComPctQ,PopT,WalkComT,HseHldT,PrincArt,MinorArt,Collector,Int4way,SchoolsH,SchoolsQ,SchoolsT,Signal,MaxSlope,EmpSF_H,EmpSF_Q,EmpSF_T,EmpH,EmpQ,EmpT,StMetersH,StSegH,StMetersQ,StSegQ,StMetersT,StSegT,logPopH,logWalkComH,logHseHldH,logWalkComPctH,logPopQ,logWalkComQ,logHseHldQ,logWalkComPctQ,logPopT,logWalkComT,logHseHldT,logMaxSlope,logEmpSF_H,logEmpSF_Q,logEmpSF_T,logEmpH,logEmpQ,logEmpT,logStMetersH,logStSegH,logStMetersQ,logStSegQ,logStMetersT,logStSegT
Alhambra & P,0,CA,38.566254,-121.468234,3,Sacramento,329471,12.70524362,5205.834807,191.0013277,2973.582965,0.060273076,1085.614545,56.56557961,610.8755492,0.083727056,165.0331319,9.371314165,93.56927417,1,1,0,1,0,0,0,0,0.0116,4841250,1233750,318750,9522,4686,454,44212.82737,565,44212.82737,565,12428.85599,169,8.557535546,5.252285615,7.997523226,-2.792414757,6.989902428,4.035418345,6.414894892,-2.468320295,5.106152313,2.237760042,4.538712749,-4.374058465,15.39268351,14.02556887,12.67216238,9.161360295,8.452334832,6.118099401,10.69677024,6.336825731,10.69677024,6.336825731,9.427776144,5.129898715
Alvarado St & Montrose St 083116n,0,CA,34.076402,-118.264201,7,Los Angeles,108971,11.59883708,15054.88587,238.2978826,5281.354998,0.031862456,4367.651987,82.51111051,1550.608463,0.038129269,719.7907999,15.06320803,257.426605,1,0,0,0,5,1,1,0,0.045,1963750,702500,123750,3660,1255,234,40535.97591,470,40535.97591,470,10838.88253,134,9.619457926,5.473525695,8.571938162,-3.415424413,8.38198107,4.412945077,7.346403335,-3.240884524,6.578962003,2.712321601,5.550738535,-3.079113882,14.49036647,13.46240068,11.72601869,8.2052187,7.134891648,5.455325389,10.60994515,6.152732695,10.60994515,6.152732695,9.290895182,4.8978398
AMA 49 Industry Blvd1,0,CA,38.370572,-120.798524,10,Amador,8618,9.061608434,137.1834174,1.538269646,66.94022566,0.03492442,22.63142193,0.126634573,11.54998172,0.01813285,3.622176986,0.020208091,1.848804625,1,0,0,1,0,0,0,1,0.0495,562500,417500,113750,1111,853,163,13016.74438,97,13016.74438,97,5044.346957,39,4.921326133,0.431308048,4.203815005,-3.32633799,3.119383477,-2.058583996,2.446770431,-3.956348526,1.287351261,-3.853372519,0.615080025,-2.985781943,13.24014641,12.94203983,11.64175835,7.01301669,6.74876072,5.093756336,9.473991837,4.574710979,9.473991837,4.574710979,8.526023481,3.663561646
Church St Pine Grove AMA-88,0,CA,38.413183,-120.658092,10,Amador,40859,10.61788242,163.7993026,0,63.2921512,0,39.80527397,0,15.64327247,0,6.373688739,0,2.502950325,1,0,0,0,1,0,0,0,0.0343,135000,90000,53750,651,491,380,9502.864412,65,9502.864412,65,4587.870219,32,5.098648019,-6.907755279,4.147777127,-6.907755279,3.684024537,-6.907755279,2.750104874,-6.907755279,1.852335265,-6.907755279,0.917869615,-3.343872315,11.81303006,11.40756496,10.89209896,6.478511178,6.196446164,5.940173884,9.159348549,4.17438727,9.159348549,4.17438727,8.431171191,3.465735903
AMA-49-PM17.22,0,CA,38.481799,-120.844913,10,Amador,1864,7.530480532,19.50760081,0.641446445,7.992202046,0.07732419,4.793275165,0.142542618,1.95896834,0.069924993,0.737596045,0.014126069,0.298694838,1,0,1,1,1,0,0,0,0.0419,111250,90000,12500,369,224,25,14929.63478,131,14929.63478,131,4868.667695,52,2.970855435,-0.44247182,2.078591436,-2.546898783,1.567422532,-1.941123298,0.67292832,-2.646132397,-0.303004131,-4.1913356,-1.204990529,-3.148883453,11.61953521,11.40756496,9.433484003,5.910799354,5.411650516,3.218915824,9.611103428,4.875197323,9.611103428,4.875197323,8.490575605,3.951243719
COOKS St&ion,0,CA,38.526774,-120.433349,3,Amador,9040,9.109414564,4.016166705,0.069267999,1.480467163,0.06738454,0.987024119,0.017374203,0.363242984,0.068435766,0.165648078,0.002453866,0.060425598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14711.63299,23,14711.63299,23,5056.658301,7,1.390576854,-2.655438789,0.393032923,-2.6826085,-0.01204817,-3.996807609,-1.009934096,-2.667353184,-1.791871007,-5.668261096,-2.789928625,-6.907755279,-6.907755279,-6.907755279,-6.907755279,-6.907755279,-6.907755279,-6.907755279,9.596393819,3.135494216,9.596393819,3.135494216,8.528461129,1.945910149
Ash (139)  &  36,0,CA,40.415521,-120.648916,2,Lassen,57356,10.95703276,1712.086006,72.32100803,778.0371875,0.125212039,456.7368105,20.98514237,202.2692192,0.149371277,75.3817928,3.806968581,31.72371498,1,0,0,1,3,0,0,1,0.0091,552500,237500,125000,1460,483,239,27169.35917,271,27169.35917,271,7694.857628,77,7.445468376,4.281128482,6.656775607,-2.069791939,6.124109507,3.043862333,5.309604522,-1.894647863,4.322579037,1.337095866,3.457096029,-4.595219855,13.22220871,12.37792291,11.73606902,7.2861924,6.180018724,5.476467736,10.20984512,5.602118821,10.20984512,5.602118821,8.948307544,4.343805422
B St,0,CA,40.802203,-124.170503,1,Humboldt,159732,11.9812527,2141.227399,172.441422,922.0463258,0.179883361,369.6981951,32.88789395,149.7249778,0.223508472,40.24828585,2.344304608,15.2248097,1,0,0,1,1,0,0,0,0.018,2875000,1110000,210000,8013,2635,543,28430.74737,332,28430.74737,332,11469.42419,134,7.669134961,5.150063395,6.826596552,-1.70990287,5.912689689,3.493135031,5.008806809,-1.493841835,3.695092261,0.85241529,2.722991994,-3.9633163,14.87156323,13.91987057,12.25486281,8.988820627,7.87663884,6.297111162,10.25522649,5.805134969,10.25522649,5.805134969,9.347440008,4.8978398
Barlow - 168,0,CA,37.361289,-118.422961,9,Inyo,8290,9.022805369,866.4363029,9.842021293,328.5694797,0.028814198,217.1680436,2.472801066,82.38746228,0.02889204,34.55501124,0.392537404,13.12702189,0,0,2,1,0,0,0,0,0,167500,2500,1250,532,6,4,13274.61232,55,13274.61232,55,3720.236958,16,6.76438975,2.286762706,5.794751365,-3.51277056,5.380676053,0.905755861,4.411445406,-3.510163055,3.542581522,-0.932579161,2.574749021,-6.907755279,12.02873864,7.824046411,7.13089963,6.276645369,1.791926122,1.38654433,9.493608642,4.007333185,9.493608642,4.007333185,8.221542644,2.772588722
US 50  &  3rd St.,0,CA,38.916845,-119.999035,3,El Dorado,63675,11.06154732,1248.111341,5.946984898,494.2244821,0.010517695,355.7452965,0,131.739243,0,58.44272241,0,21.57034761,1,0,1,1,1,0,0,1,0.0335,2125000,586250,113750,4584,1234,326,24365.06706,208,24365.06706,208,10047.58416,83,7.129387562,1.78305249,6.202991855,-4.463870748,5.874217827,-6.907755279,4.880832128,-6.907755279,4.068064281,-6.907755279,3.071365935,-3.366795955,14.56928236,13.2815016,11.64175835,8.430327477,7.118017015,5.786900449,10.10090571,5.33753808,10.10090571,5.33753808,9.215087502,4.418840608
Jolly Kone,0,CA,38.256016,-119.226599,9,Mono,89329,11.40008147,1.144689392,0.013553911,0.28093561,0.036184211,0.286124707,0.003387914,0.07022221,0.036184211,0.045757916,0.000541805,0.011230145,1,0,0,0,3,3,2,0,0,102500,98750,78750,641,626,292,11023.0368,57,11023.0368,57,4784.106057,36,0.136006545,-4.229895525,-1.266076569,-3.291871056,-1.247838638,-5.428901336,-2.641950571,-3.291871043,-3.062771711,-6.474801471,-4.403851473,-6.907755279,11.53761809,11.50034669,11.27403357,6.463031017,6.439351969,5.676757227,9.307742617,4.043051268,9.307742617,4.043051268,8.473054464,3.583518938
Hawthorne-Broadway,0,CA,40.789051,-124.1798,1,Humboldt,156999,11.96399472,3281.170629,92.60589233,1189.966221,0.059948185,1269.202694,62.8498945,443.6935499,0.090864808,151.3232474,6.210572149,52.39670818,1,0,0,1,0,0,0,0,0.0675,625000,293750,22500,1883,746,62,24905.67904,234,24905.67904,234,7962.846574,64,8.095955841,4.52836357,7.08168104,-2.797731203,7.14614497,4.140765167,6.095136375,-2.387437261,5.019424868,1.826414028,3.958862853,-2.680921534,13.34550693,12.59048435,10.02127063,7.54062206,6.614726941,4.127150514,10.12285113,5.455321115,10.12285113,5.455321115,8.982541825,4.158883083
Henderson & Broadway,0,CA,40.783064,-124.183552,1,Humboldt,182347,12.11366675,2755.558679,51.9873802,912.4207136,0.044107779,454.2157608,3.191175691,151.4567924,0.016224542,58.88700818,0,19.59471626,1,0,0,1,0,0,0,1,0.1042,1906250,163750,30000,2037,314,56,19988.39816,183,19988.39816,183,5644.457168,39,7.921375851,3.951020236,6.816102288,-3.098700565,6.118574531,1.160702719,5.020306988,-4.061420052,4.075637474,-6.907755279,2.975310984,-2.251891979,14.46064852,12.00609616,10.30895269,7.619233907,5.749396171,4.025369548,9.902907292,5.209486153,9.902907292,5.209486153,8.63842931,3.663561646
Broadway-Mosquito Placerville,0,CA,38.731058,-120.790097,3,El Dorado,103013,11.54261048,1052.524619,3.509214605,415.723809,0.008791977,256.7320308,0.604136929,102.6209428,0.0061515,36.3835828,0.124848496,14.70673251,1,1,0,0,2,1,0,0,0.0927,1617500,601250,246250,2542,808,442,26678.17353,312,26678.17353,312,10522.52876,150,6.958947906,1.255677177,6.030023525,-4.626191899,5.548036754,-0.502300518,4.631051777,-4.940433154,3.594145135,-2.072676508,2.688373377,-2.36765709,14.29639231,13.3067661,12.41410256,7.840706845,6.694563296,6.091312145,10.19160104,5.743003188,10.19160104,5.743003188,9.261273834,5.010635294
Wabash,0,CA,40.791496,-124.178365,1,Humboldt,239981,12.38831504,3496.45068,159.2206259,1291.821211,0.099178539,1031.743475,50.76601587,367.2238077,0.094243583,180.991208,9.979531004,64.03268559,1,0,1,1,0,0,0,1,0.0348,921250,346250,233750,3362,1005,507,27793.01253,263,27793.01253,263,11324.44131,97,8.159503927,5.070297105,7.163809068,-2.300801297,6.939006314,3.92724685,5.905974216,-2.351317637,5.198453981,2.300636296,4.159409282,-3.329807386,13.73348672,12.75491634,12.36200745,8.120291611,6.912743816,6.228512976,10.23253992,5.572154032,10.23253992,5.572154032,9.334718617,4.574710979
Brockman - Line,0,CA,37.361391,-118.431265,9,Inyo,4369,8.382289658,708.6952188,6.414724392,257.9842982,0.022455641,180.1664475,1.651483183,65.24642441,0.022815951,30.42249767,0.296190659,11.05743924,0,0,2,0,1,1,0,0,0,77500,15000,1250,140,53,4,16536.82069,137,16536.82069,137,5652.577856,45,6.56342697,1.858751913,5.5529026,-3.752644254,5.193886682,0.502279116,4.178186573,-3.737399713,3.41521526,-1.213381397,2.403193869,-6.907755279,11.25803323,9.615805547,7.13089963,4.941649565,3.970310781,1.38654433,9.713344731,4.919980926,9.713344731,4.919980926,8.639866978,3.80666249
C St,0,CA,40.802355,-124.169401,1,Humboldt,217334,12.28919062,2383.847138,184.5900576,1019.530886,0.171411224,389.0247733,30.97712397,160.6890936,0.193719149,40.24828581,2.344304605,15.22480968,1,0,0,1,1,0,0,0,0.0172,3056250,1675000,186250,8475,3277,661,29917.66032,351,29917.66032,351,12212.43572,143,7.776471326,5.218142879,6.927098866,-1.757872819,5.963645597,3.433281277,5.079477626,-1.63619702,3.69509226,0.852415289,2.722991993,-4.006333685,14.93269923,14.33132372,12.13484514,9.04487605,8.094683954,6.493755353,10.30620423,5.860786223,10.30620423,5.860786223,9.410210033,4.96284463
CAL 12 PM 6.3 Burson Road,0,CA,38.183553,-120.89039,10,Calaveras,9081,9.113939708,98.65454762,0,37.61290883,0,24.13472877,0,9.224539442,0,3.885584618,0,1.483952739,0,1,1,1,0,0,0,0,0.0414,11250,10000,8750,70,67,33,11375.07536,47,11375.07536,47,4719.024218,22,4.591634466,-6.907755279,3.627373898,-6.907755279,3.183693264,-6.907755279,2.221975664,-6.907755279,1.357530782,-6.907755279,0.395382946,-3.160606917,9.328123497,9.210340472,9.076809094,4.248509528,4.204707545,3.496537864,9.339179869,3.850147602,9.339179869,3.850147602,8.459357324,3.091042453
Cal 49 PM 7.72 Cross-walk,0,CA,38.074867,-120.545074,10,Calaveras,5422,8.598220214,56.01285393,0.742272806,24.8799722,0.037473603,14.06684135,0.186439773,6.256559773,0.037587146,2.262498605,0.029992332,1.007914597,1,0,0,0,1,0,0,0,0.0344,407500,53750,38750,787,111,56,20028.42305,223,20028.42305,223,6826.560808,81,4.025599052,-0.296692134,3.214103343,-3.257782903,2.643891437,-1.674297696,1.833790296,-3.254836063,0.816911672,-3.47401546,0.008875097,-3.341043459,12.91779621,10.89209896,10.56488606,6.668229519,4.70953921,4.025369548,9.904907696,5.407171771,9.904907696,5.407171771,8.828576284,4.394449155
CAL-49-19.193 Tre& Ave,0,CA,38.194313,-120.677747,10,Calaveras,88093,11.38614836,217.3618972,6.025564324,91.15235595,0.073855845,70.53835134,2.016506074,29.634983,0.07673948,11.97282598,0.344316564,5.031717064,1,0,0,0,1,0,0,0,0.0499,492500,142500,62500,1214,378,75,18377.11678,176,18377.11678,176,6463.304752,68,5.381568294,1.796177084,4.512543318,-2.592191085,4.256170729,0.701862132,3.388989265,-2.554392043,2.482723099,-1.063293706,1.61596001,-2.977892355,13.10724974,11.86709729,11.04292185,7.101676795,5.934896841,4.317501447,9.818861516,5.170483995,9.818861516,5.170483995,8.773896037,4.219507705
CAL-49-19.48 Lewis Ave,0,CA,38.196659,-120.682205,10,Calaveras,53360,10.8848167,137.4529004,3.5017478,57.40794377,0.066344912,28.49377823,0.690337787,11.8723379,0.062346976,2.511992795,0.045903331,1.034782148,1,0,1,0,1,0,0,0,0.0919,226250,80000,45000,747,315,172,18109.6683,165,18109.6683,165,7932.733638,81,4.923288591,1.253547746,4.050200106,-2.697927921,3.34972085,-0.369126737,2.474295374,-2.759128108,0.921474391,-3.059666583,0.03515684,-2.376231633,12.32939587,11.28978193,10.71441779,6.616066524,5.752575813,5.147500291,9.804201235,5.105945474,9.804201235,5.105945474,8.978752976,4.394449155
Northcrest,0,CA,41.763294,-124.196856,1,Del Norte,93814,11.44906939,1517.173852,23.43690403,578.520125,0.047441633,330.3626274,5.422077571,130.2791732,0.053083124,49.09109855,0.858326241,19.24778764,1,0,1,0,1,0,0,1,0.0141,558750,212500,60000,1286,684,170,20734.86295,192,20734.86295,192,5851.961758,45,7.324605235,3.154354542,6.360475063,-3.027395651,5.800193949,1.690663472,4.86968731,-2.917233083,3.893698096,-0.151606637,2.957448079,-4.193060535,13.23345743,12.26669727,11.00209986,7.159292682,6.52795938,5.135804319,9.939571763,5.257495372,9.939571763,5.257495372,8.674532227,3.80666249
CC Sunset,0,CA,41.752155,-124.185443,1,Del Norte,103725,11.54949845,380.4618909,2.366281857,144.3509553,0.019694132,89.35830401,0.527036269,31.88391426,0.018543854,15.64887943,0.096393466,5.529946862,1,0,0,0,0,0,0,1,0.0092,570000,212500,50000,1017,296,51,10598.39261,105,10598.39261,105,3537.730586,31,5.941388645,0.861742401,4.972254452,-3.877905106,4.492665366,-0.638590306,3.462132991,-3.935094415,2.750463213,-2.328996155,1.710359024,-4.585367559,13.25339164,12.26669727,10.8197783,6.924613379,5.690362833,3.93184524,9.268457628,4.65396035,9.268457628,4.65396035,8.171240723,3.433987204
CHAUTA02 & PCH,0,CA,34.028267,-118.51944,7,Los Angeles,27343,10.21621587,2468.420933,25.14426254,1254.454347,0.020954107,663.145949,9.028185971,288.7602031,0.029121008,123.1142733,1.973515396,54.10225743,1,1,0,0,0,0,0,1,0.0104,256250,86250,61250,484,207,138,18156.75537,147,18156.75537,147,5999.330842,51,7.811334332,3.224669511,7.134456771,-3.818801042,6.496996608,2.200462216,5.66560006,-3.50253241,4.813121098,0.680322999,3.990894395,-4.474141924,12.45390881,11.36500535,11.02271914,6.182086973,5.332723624,4.927260932,9.806797967,4.990432587,9.806797967,4.990432587,8.699403216,3.931825633
US 50  &  Tahoe Keys Blvd,0,CA,38.918786,-119.996088,3,El Dorado,60580,11.0117201,1033.947597,8.837383664,414.1950611,0.018137962,267.0515488,0,103.078611,0,42.76671697,0,16.5039166,1,0,1,0,0,0,0,1,0.028,1255000,343750,181250,2420,833,361,21693.29786,188,21693.29786,188,8640.25677,77,6.941140341,2.179104016,6.026339439,-3.956081377,5.587445451,-6.907755279,4.635501612,-6.907755279,3.755783542,-6.907755279,2.803658312,-3.540459449,14.04264613,12.74766993,12.10763258,7.791523232,6.725034843,5.888880728,9.984758637,5.236441963,9.984758637,5.236441963,9.06418758,4.343805422
Church & Main,0,CA,37.362145,-118.39527,9,Inyo,445269,13.00643388,1302.932682,60.70821266,588.4705133,0.091150124,262.5763091,12.53939312,121.5567763,0.095466155,39.54406104,1.827454713,18.42127432,1,0,0,0,3,1,0,0,0.0099,1286250,790000,145000,3129,1596,396,27155.79493,344,27155.79493,344,11397.45276,155,7.17237368,4.10609546,6.37752852,-2.384336253,5.57054555,2.528954884,4.800389675,-2.338563058,3.677440808,0.603471191,2.913560493,-4.51899249,14.06724157,13.57978823,11.88448903,8.048469063,7.375256405,5.981416737,10.20934574,5.840641657,10.20934574,5.840641657,9.341145167,5.043425117
College-Plano,0,CA,36.048398,-119.008289,6,Tulare,12370,9.423029546,1596.156205,3.607489524,483.5685584,0.007348724,234.4395885,0.491814626,68.58169414,0.006881638,28.379752,0.058802025,8.036844721,0,1,0,1,2,1,0,0,0.0037,81250,0,0,683,150,93,14275.02139,124,14275.02139,124,3653.628548,17,7.375354273,1.28328927,6.181195169,-4.785646508,5.457202202,-0.707622188,4.228040231,-4.843219529,3.345711169,-2.816715756,2.084160978,-5.36019277,11.30528611,-6.907755279,-6.907755279,6.526496324,5.010641961,4.532610246,9.566266533,4.820281566,9.566266533,4.820281566,8.203476075,2.833213344
Commercial St,0,CA,40.801774,-124.17366,1,Humboldt,97084,11.48333187,1507.288137,138.8364138,642.3703094,0.216302017,266.8892466,20.44036608,102.9304122,0.204328269,40.24828407,2.344304504,15.22480902,1,0,0,1,0,0,0,0,0.0026,2421250,486250,135000,5968,1595,294,24491.01716,279,24491.01716,279,8130.198057,92,7.318068043,4.933303564,6.4651665,-1.52646711,5.586837512,3.017560597,4.634062865,-1.583145268,3.695092217,0.852415246,2.72299195,-5.626821434,14.69979449,13.09447818,11.81303006,8.694167309,7.374629642,5.683583169,10.10606168,5.631211782,10.10606168,5.631211782,9.003340563,4.521788577
Tehama & East streets,0,CA,40.586019,-122.388607,2,Shasta,118477,11.68247414,1886.665273,49.61794611,827.1912875,0.088287772,488.2751972,11.10258592,199.1458668,0.095867292,78.96837008,1.757149596,31.21524576,0,0,1,1,0,0,0,0,0.0112,3243750,1685000,275000,8643,3158,960,32719.89984,345,32719.89984,345,11849.32729,123,7.542566674,3.904372739,6.71803718,-2.415890731,6.190881224,2.407268112,5.294042577,-2.334413361,4.369060057,0.56426189,3.440938657,-4.406319327,14.99224063,14.33727612,12.52452638,9.064505139,8.057694511,6.866934326,10.39573873,5.843544417,10.39573873,5.843544417,9.380026376,4.812184355
D St,0,CA,40.802465,-124.168317,1,Humboldt,248022,12.42127273,2640.484999,197.3624201,1120.358783,0.164326483,408.449094,27.5457511,171.4046349,0.158985502,40.24828651,2.344304646,15.22480995,1,0,0,1,1,0,0,0,0.0301,3085000,1882500,271250,8290,3659,659,31126.34307,364,31126.34307,364,12264.93589,148,7.87871827,5.285046801,7.021405148,-1.799833075,6.012369738,3.315884601,5.144032881,-1.83267208,3.695092277,0.852415306,2.722992011,-3.47054746,14.94206222,14.44811124,12.51079619,9.022805369,8.204945438,6.490725052,10.34580978,5.897153868,10.34580978,5.897153868,9.41449973,4.997212274
Del Norte & Broadway,0,CA,40.790641,-124.178834,1,Humboldt,254993,12.44899138,3431.055189,130.4734654,1258.627676,0.082155631,1179.022738,58.05917639,417.0546086,0.092533483,252.6480031,13.52375634,88.66825939,1,0,0,1,0,0,0,0,0.0576,813750,342500,217500,3176,978,467,26850.16871,253,26850.16871,253,10156.2427,87,8.14062342,4.87117754,7.137778055,-2.487041355,7.072442034,4.061479997,6.033219567,-2.3694358,5.532001186,2.604521809,4.484913261,-2.837020582,13.60940847,12.74402694,12.28995413,8.063378137,6.885510693,6.146331399,10.19802738,5.533389489,10.19802738,5.533389489,9.22584384,4.465908119
Diamond Dr South of Rte 15,0,CA,33.661659,-117.299175,8,Riverside,26359,10.17956509,1205.841604,10.3026083,330.4892168,0.022518769,345.309244,3.391696332,92.74795759,0.027551937,71.66150758,0.756593884,18.70627881,0,0,0,1,0,0,0,1,0.0491,2272500,961250,191250,2647,1310,399,27024.67512,212,27024.67512,212,12411.53692,99,7.094933858,2.332494154,5.800577058,-3.749956493,5.844443271,1.221624983,4.529896463,-3.556030499,4.271967704,-0.27760781,2.928912689,-2.993734271,14.63639111,13.7759898,12.16133676,7.88118258,7.17778318,5.988963923,10.20450562,5.356586275,10.20450562,5.356586275,9.426381716,4.59511985
Dinosaur Cave SB off-ramp EA 05-1G680,0,CA,35.149775,-120.652177,5,San Luis Obispo,480,6.173788187,366.075157,21.60346345,214.3007826,0.098880234,127.7861483,9.676114775,78.43420958,0.122431189,33.0239904,3.693035801,22.3883477,0,0,0,0,0,0,0,0,0.0729,390000,243750,86250,634,320,108,8652.156631,58,8652.156631,58,5457.540738,35,5.902841391,3.072899934,5.36738522,-2.303783466,4.850365976,2.269763796,4.362272928,-2.092071452,3.49726456,1.306719573,3.108585297,-2.605042451,12.87390202,12.40389839,11.36500535,6.452050532,5.768324121,4.682140486,9.06556389,4.060443011,9.06556389,4.060443011,8.604753553,3.555348061
Dinosaur Caves SB on-ramp,0,CA,35.15442,-120.664108,5,San Luis Obispo,961,6.86797545,742.1087238,6.367430213,362.8486382,0.014821714,273.3069618,2.250967766,133.1130499,0.014097127,76.64782455,0.606381163,37.19381201,0,0,0,0,0,0,0,0,0.1138,131250,37500,0,415,47,2,16252.76213,103,16252.76213,103,9637.634003,51,6.609497108,1.851353005,5.893988529,-4.146371961,5.610599225,0.811804397,4.891206279,-4.193250818,4.33923427,-0.498598739,3.616169289,-2.164563795,11.78485919,10.53209624,-6.907755279,6.02828093,3.850168878,0.693647056,9.696018151,4.634728988,9.696018151,4.634728988,9.173430922,3.931825633
